animal_id,binomial,Order,family,genus,species,IUCN.Status,terrestrial,marine,freshwater,aerial,Life.Habit.Method,Mass.g,Mass.Method,Island.Endemicity,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Genus.1.1,Species.1.1,Genus.1.0,Species.1.0,EltonTraits.1.0.Genus,EltonTraits.1.0.Species,IUCN.2016.3.Genus,IUCN.2016.3.Species
4368,Allactaga_euphratica,Rodentia,Dipodidae,Allactaga,euphratica,NT,t,f,f,f,Reported,70,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Allactaga,euphratica,Allactaga,euphratica,Allactaga,euphratica,Allactaga,euphratica
4369,Allactaga_firouzi,Rodentia,Dipodidae,Allactaga,firouzi,DD,t,f,f,f,Reported,99,Assumed isometric based on head-body length,Occurs on mainland,80,0,20,Reported 000 Species,Allactaga,firouzi,Allactaga,firouzi,Allactaga,firouzi,Allactaga,firouzi
4370,Allactaga_hotsoni,Rodentia,Dipodidae,Allactaga,hotsoni,LC,t,f,f,f,Reported,77,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Allactaga,hotsoni,Allactaga,hotsoni,Allactaga,hotsoni,Allactaga,hotsoni
4371,Allactaga_major,Rodentia,Dipodidae,Allactaga,major,LC,t,f,f,f,Reported,350,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Allactaga,major,Allactaga,major,Allactaga,major,Allactaga,major
4372,Allactaga_severtzovi,Rodentia,Dipodidae,Allactaga,severtzovi,LC,t,f,f,f,Reported,159,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Allactaga,severtzovi,Allactaga,severtzovi,Allactaga,severtzovi,Allactaga,severtzovi
4373,Allactaga_sibirica,Rodentia,Dipodidae,Allactaga,sibirica,LC,t,f,f,f,Reported,98,Reported,Occurs on mainland,30,0,70,Reported 000 Species,Allactaga,sibirica,Allactaga,sibirica,Allactaga,sibirica,Allactaga,sibirica
4374,Allactaga_tetradactyla,Rodentia,Dipodidae,Allactaga,tetradactyla,VU,t,f,f,f,Reported,52,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Allactaga,tetradactyla,Allactaga,tetradactyla,Allactaga,tetradactyla,Allactaga,tetradactyla
4375,Allactaga_vinogradovi,Rodentia,Dipodidae,Allactaga,vinogradovi,NT,t,f,f,f,Reported,75,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Allactaga,vinogradovi,Allactaga,vinogradovi,Allactaga,vinogradovi,Allactaga,vinogradovi
4376,Allactaga_williamsi,Rodentia,Dipodidae,Allactaga,williamsi,LC,t,f,f,f,Reported,100,Reported,Occurs on mainland,100,0,0,Transformed 000 Genus,Allactaga,williamsi,Allactaga,williamsi,Allactaga,williamsi,Allactaga,williamsi
4377,Allactodipus_bobrinskii,Rodentia,Dipodidae,Allactodipus,bobrinskii,LC,t,f,f,f,Reported,70,Reported,Occurs on mainland,80,0,20,Transformed 000 Species,Allactodipus,bobrinskii,Allactodipus,bobrinskii,Allactodipus,bobrinskii,Allactodipus,bobrinskii
4378,Cardiocranius_paradoxus,Rodentia,Dipodidae,Cardiocranius,paradoxus,DD,t,f,f,f,Reported,9,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Cardiocranius,paradoxus,Cardiocranius,paradoxus,Cardiocranius,paradoxus,Cardiocranius,paradoxus
4379,Dipus_sagitta,Rodentia,Dipodidae,Dipus,sagitta,LC,t,f,f,f,Reported,86,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Dipus,sagitta,Dipus,sagitta,Dipus,sagitta,Dipus,sagitta
4380,Eozapus_setchuanus,Rodentia,Dipodidae,Eozapus,setchuanus,LC,t,f,f,f,Reported,33,Reported,Occurs on mainland,100,0,0,Transformed 000 Species,Eozapus,setchuanus,Eozapus,setchuanus,Eozapus,setchuanus,Eozapus,setchuanus
4381,Eremodipus_lichtensteini,Rodentia,Dipodidae,Eremodipus,lichtensteini,LC,t,f,f,f,Reported,51,Reported,Occurs on mainland,100,0,0,Transformed 000 Species,Eremodipus,lichtensteini,Eremodipus,lichtensteini,Eremodipus,lichtensteini,Eremodipus,lichtensteini
4382,Euchoreutes_naso,Rodentia,Dipodidae,Euchoreutes,naso,LC,t,f,f,f,Reported,24,Reported,Occurs on mainland,0,0,100,Transformed 000 Species,Euchoreutes,naso,Euchoreutes,naso,Euchoreutes,naso,Euchoreutes,naso
4383,Jaculus_blanfordi,Rodentia,Dipodidae,Jaculus,blanfordi,LC,t,f,f,f,Reported,55,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Jaculus,blanfordi,Jaculus,blanfordi,Jaculus,blanfordi,Jaculus,blanfordi
4384,Jaculus_jaculus,Rodentia,Dipodidae,Jaculus,jaculus,LC,t,f,f,f,Reported,57,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Jaculus,jaculus,Jaculus,jaculus,Jaculus,jaculus,Jaculus,jaculus
4385,Jaculus_orientalis,Rodentia,Dipodidae,Jaculus,orientalis,LC,t,f,f,f,Reported,138,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Jaculus,orientalis,Jaculus,orientalis,Jaculus,orientalis,Jaculus,orientalis
4386,Jaculus_thaleri,Rodentia,Dipodidae,Jaculus,thaleri,DD,t,f,f,f,Imputed,75,Imputed,Occurs on mainland,99,0,1,Imputed 000 Species,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,Jaculus,thaleri
4387,Napaeozapus_insignis,Rodentia,Dipodidae,Napaeozapus,insignis,LC,t,f,f,f,Reported,22,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Napaeozapus,insignis,Napaeozapus,insignis,Napaeozapus,insignis,Napaeozapus,insignis
4388,Paradipus_ctenodactylus,Rodentia,Dipodidae,Paradipus,ctenodactylus,LC,t,f,f,f,Reported,109,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Paradipus,ctenodactylus,Paradipus,ctenodactylus,Paradipus,ctenodactylus,Paradipus,ctenodactylus
4389,Pygeretmus_platyurus,Rodentia,Dipodidae,Pygeretmus,platyurus,LC,t,f,f,f,Reported,26,Assumed isometric based on head-body length,Occurs on mainland,60,0,40,Reported 000 Species,Pygeretmus,platyurus,Pygeretmus,platyurus,Pygeretmus,platyurus,Pygeretmus,platyurus
4390,Pygeretmus_pumilio,Rodentia,Dipodidae,Pygeretmus,pumilio,LC,t,f,f,f,Reported,52,Reported,Occurs on mainland,60,0,40,Reported 000 Species,Pygeretmus,pumilio,Pygeretmus,pumilio,Pygeretmus,pumilio,Pygeretmus,pumilio
4391,Pygeretmus_zhitkovi,Rodentia,Dipodidae,Pygeretmus,zhitkovi,NT,t,f,f,f,Reported,57,Assumed isometric based on head-body length,Occurs on mainland,60,0,40,Reported 000 Species,Pygeretmus,zhitkovi,Pygeretmus,zhitkovi,Pygeretmus,shitkovi,Pygeretmus,zhitkovi
4392,Salpingotulus_michaelis,Rodentia,Dipodidae,Salpingotulus,michaelis,DD,t,f,f,f,Reported,4,Reported,Occurs on mainland,50,0,50,Reported 000 Species,Salpingotulus,michaelis,Salpingotulus,michaelis,Salpingotulus,michaelis,Salpingotulus,michaelis
4393,Salpingotus_crassicauda,Rodentia,Dipodidae,Salpingotus,crassicauda,LC,t,f,f,f,Reported,12,Reported,Occurs on mainland,50,0,50,Reported 000 Species,Salpingotus,crassicauda,Salpingotus,crassicauda,Salpingotus,crassicauda,Salpingotus,crassicauda
4394,Salpingotus_heptneri,Rodentia,Dipodidae,Salpingotus,heptneri,DD,t,f,f,f,Reported,10,Imputed,Occurs on mainland,50,0,50,Reported 000 Species,Salpingotus,heptneri,Salpingotus,heptneri,Salpingotus,heptneri,Salpingotus,heptneri
4395,Salpingotus_kozlovi,Rodentia,Dipodidae,Salpingotus,kozlovi,LC,t,f,f,f,Reported,10,Reported,Occurs on mainland,50,0,50,Reported 000 Species,Salpingotus,kozlovi,Salpingotus,kozlovi,Salpingotus,kozlovi,Salpingotus,kozlovi
4396,Salpingotus_pallidus,Rodentia,Dipodidae,Salpingotus,pallidus,DD,t,f,f,f,Reported,9,Reported,Occurs on mainland,50,0,50,Reported 000 Species,Salpingotus,pallidus,Salpingotus,pallidus,Salpingotus,pallidus,Salpingotus,pallidus
4397,Sicista_armenica,Rodentia,Dipodidae,Sicista,armenica,EN,t,f,f,f,Reported,7,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,armenica,Sicista,armenica,Sicista,armenica,Sicista,armenica
4398,Sicista_betulina,Rodentia,Dipodidae,Sicista,betulina,LC,t,f,f,f,Reported,8,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,betulina,Sicista,betulina,Sicista,betulina,Sicista,betulina
4399,Sicista_caucasica,Rodentia,Dipodidae,Sicista,caucasica,VU,t,f,f,f,Reported,10,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,caucasica,Sicista,caucasica,Sicista,caucasica,Sicista,caucasica
4400,Sicista_caudata,Rodentia,Dipodidae,Sicista,caudata,DD,t,f,f,f,Reported,8,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,caudata,Sicista,caudata,Sicista,caudata,Sicista,caudata
4401,Sicista_concolor,Rodentia,Dipodidae,Sicista,concolor,LC,t,f,f,f,Reported,7,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,concolor,Sicista,concolor,Sicista,concolor,Sicista,concolor
4402,Sicista_kazbegica,Rodentia,Dipodidae,Sicista,kazbegica,EN,t,f,f,f,Reported,7,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,kazbegica,Sicista,kazbegica,Sicista,kazbegica,Sicista,kazbegica
4403,Sicista_kluchorica,Rodentia,Dipodidae,Sicista,kluchorica,NT,t,f,f,f,Reported,8,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,kluchorica,Sicista,kluchorica,Sicista,kluchorica,Sicista,kluchorica
4404,Sicista_napaea,Rodentia,Dipodidae,Sicista,napaea,LC,t,f,f,f,Reported,10,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,napaea,Sicista,napaea,Sicista,napaea,Sicista,napaea
4405,Sicista_pseudonapaea,Rodentia,Dipodidae,Sicista,pseudonapaea,DD,t,f,f,f,Reported,7,Assumed isometric based on head-body length,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,pseudonapaea,Sicista,pseudonapaea,Sicista,pseudonapaea,Sicista,pseudonapaea
4406,Sicista_severtzovi,Rodentia,Dipodidae,Sicista,severtzovi,LC,t,f,f,f,Reported,11,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,severtzovi,Sicista,severtzovi,Sicista,severtzovi,Sicista,severtzovi
4407,Sicista_strandi,Rodentia,Dipodidae,Sicista,strandi,LC,t,f,f,f,Reported,10,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,strandi,Sicista,strandi,Sicista,strandi,Sicista,strandi
4408,Sicista_subtilis,Rodentia,Dipodidae,Sicista,subtilis,LC,t,f,f,f,Reported,12,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,subtilis,Sicista,subtilis,Sicista,subtilis,Sicista,subtilis
4409,Sicista_tianshanica,Rodentia,Dipodidae,Sicista,tianshanica,LC,t,f,f,f,Reported,12,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Sicista,tianshanica,Sicista,tianshanica,Sicista,tianshanica,Sicista,tianshanica
4410,Stylodipus_andrewsi,Rodentia,Dipodidae,Stylodipus,andrewsi,LC,t,f,f,f,Reported,60,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Stylodipus,andrewsi,Stylodipus,andrewsi,Stylodipus,andrewsi,Stylodipus,andrewsi
4411,Stylodipus_sungorus,Rodentia,Dipodidae,Stylodipus,sungorus,LC,t,f,f,f,Reported,77,Assumed isometric based on head-body length,Occurs on mainland,100,0,0,Reported 000 Species,Stylodipus,sungorus,Stylodipus,sungorus,Stylodipus,sungorus,Stylodipus,sungorus
4412,Stylodipus_telum,Rodentia,Dipodidae,Stylodipus,telum,LC,t,f,f,f,Reported,80,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Stylodipus,telum,Stylodipus,telum,Stylodipus,telum,Stylodipus,telum
4413,Zapus_hudsonius,Rodentia,Dipodidae,Zapus,hudsonius,LC,t,f,f,f,Reported,17,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Zapus,hudsonius,Zapus,hudsonius,Zapus,hudsonius,Zapus,hudsonius
4414,Zapus_princeps,Rodentia,Dipodidae,Zapus,princeps,LC,t,f,f,f,Reported,29,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Zapus,princeps,Zapus,princeps,Zapus,princeps,Zapus,princeps
4415,Zapus_trinotatus,Rodentia,Dipodidae,Zapus,trinotatus,LC,t,f,f,f,Reported,28,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Zapus,trinotatus,Zapus,trinotatus,Zapus,trinotatus,Zapus,trinotatus
4416,Amblyrhiza_inundata,Rodentia,Echimyidae,Amblyrhiza,inundata,EP,t,f,f,f,Imputed,93325,Reported,Occurs only on isolated islands,93,7,0,Imputed 000 Species,Amblyrhiza,inundata,Amblyrhiza,inundata,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted
4417,Boromys_offella,Rodentia,Echimyidae,Boromys,offella,EX,t,f,f,f,Reported,320,Reported,Occurs only on isolated islands,96,0,4,Imputed 000 Species,Boromys,offella,Boromys,offella,Boromys,offella,Boromys,offella
4418,Boromys_torrei,Rodentia,Echimyidae,Boromys,torrei,EX,t,f,f,f,Reported,120,Reported,Occurs only on isolated islands,96,0,4,Imputed 000 Species,Boromys,torrei,Boromys,torrei,Boromys,torrei,Boromys,torrei
4419,Brotomys_voratus,Rodentia,Echimyidae,Brotomys,voratus,EX,t,f,f,f,Reported,120,Reported,Occurs only on isolated islands,96,0,4,Imputed 000 Species,Brotomys,voratus,Brotomys,voratus,Brotomys,voratus,Brotomys,voratus
4420,Callistomys_pictus,Rodentia,Echimyidae,Callistomys,pictus,EN,t,f,f,f,Reported,519,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Callistomys,pictus,Callistomys,pictus,Callistomys,pictus,Callistomys,pictus
4421,Capromys_garridoi,Rodentia,Echimyidae,Capromys,garridoi,CR,t,f,f,f,Reported,1250,Reported,Occurs only on isolated islands,81,18,1,Imputed 000 Species,Capromys,garridoi,Mysateles,garridoi,Mysateles,garridoi,Capromys,garridoi
4422,Capromys_pilorides,Rodentia,Echimyidae,Capromys,pilorides,LC,t,f,f,f,Reported,3090,Reported,Occurs only on isolated islands,25,75,0,Transformed 000 Species,Capromys,pilorides,Capromys,pilorides,Capromys,pilorides,Capromys,pilorides
4423,Carterodon_sulcidens,Rodentia,Echimyidae,Carterodon,sulcidens,DD,t,f,f,f,Reported,114,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Carterodon,sulcidens,Carterodon,sulcidens,Carterodon,sulcidens,Carterodon,sulcidens
4424,Clyomys_laticeps,Rodentia,Echimyidae,Clyomys,laticeps,LC,t,f,f,f,Reported,201,Reported,Occurs on mainland,100,0,0,Estimated Expert Species,Clyomys,laticeps,Clyomys,laticeps,Clyomys,laticeps,Clyomys,laticeps
4425,Dactylomys_boliviensis,Rodentia,Echimyidae,Dactylomys,boliviensis,LC,t,f,f,f,Reported,729,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Dactylomys,boliviensis,Dactylomys,boliviensis,Dactylomys,boliviensis,Dactylomys,boliviensis
4426,Dactylomys_dactylinus,Rodentia,Echimyidae,Dactylomys,dactylinus,LC,t,f,f,f,Reported,650,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Dactylomys,dactylinus,Dactylomys,dactylinus,Dactylomys,dactylinus,Dactylomys,dactylinus
4427,Dactylomys_peruanus,Rodentia,Echimyidae,Dactylomys,peruanus,DD,t,f,f,f,Reported,382,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Dactylomys,peruanus,Dactylomys,peruanus,Dactylomys,peruanus,Dactylomys,peruanus
4428,Diplomys_caniceps,Rodentia,Echimyidae,Diplomys,caniceps,DD,t,f,f,f,Reported,395,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Diplomys,caniceps,Diplomys,caniceps,Diplomys,caniceps,Diplomys,caniceps
4429,Diplomys_labilis,Rodentia,Echimyidae,Diplomys,labilis,LC,t,f,f,f,Reported,228,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Diplomys,labilis,Diplomys,labilis,Diplomys,labilis,Diplomys,labilis
4430,Echimys_chrysurus,Rodentia,Echimyidae,Echimys,chrysurus,LC,t,f,f,f,Reported,653,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Echimys,chrysurus,Echimys,chrysurus,Echimys,chrysurus,Echimys,chrysurus
4431,Echimys_saturnus,Rodentia,Echimyidae,Echimys,saturnus,DD,t,f,f,f,Reported,627,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Echimys,saturnus,Echimys,saturnus,Echimys,saturnus,Echimys,saturnus
4432,Echimys_vieirai,Rodentia,Echimyidae,Echimys,vieirai,DD,t,f,f,f,Reported,510,Assumed isometric based on head-body length,Occurs on mainland,90,0,10,Estimated Expert Species,Echimys,vieirai,Echimys,vieirai,000 Species not accepted,000 Species not accepted,Echimys,vieirai
4433,Euryzygomatomys_spinosus,Rodentia,Echimyidae,Euryzygomatomys,spinosus,LC,t,f,f,f,Reported,188,Reported,Occurs on mainland,100,0,0,Transformed 000 Species,Euryzygomatomys,spinosus,Euryzygomatomys,spinosus,Euryzygomatomys,spinosus,Euryzygomatomys,spinosus
4434,Geocapromys_brownii,Rodentia,Echimyidae,Geocapromys,brownii,VU,t,f,f,f,Reported,1500,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Species,Geocapromys,brownii,Geocapromys,brownii,Geocapromys,brownii,Geocapromys,brownii
4435,Geocapromys_columbianus,Rodentia,Echimyidae,Geocapromys,columbianus,EX,t,f,f,f,Reported,1240,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Genus,Geocapromys,columbianus,Geocapromys,columbianus,000 Species not accepted,000 Species not accepted,Geocapromys,columbianus
4436,Geocapromys_ingrahami,Rodentia,Echimyidae,Geocapromys,ingrahami,VU,t,f,f,f,Reported,800,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Species,Geocapromys,ingrahami,Geocapromys,ingrahami,Geocapromys,ingrahami,Geocapromys,ingrahami
4437,Geocapromys_spA,Rodentia,Echimyidae,Geocapromys,spA,EP,t,f,f,f,Imputed,1220,Reported,Occurs only on isolated islands,95,5,0,Imputed 000 Species,Geocapromys,SP_A,Geocapromys,SP_A,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted
4438,Geocapromys_thoracatus,Rodentia,Echimyidae,Geocapromys,thoracatus,EX,t,f,f,f,Reported,890,Reported,Occurs only on isolated islands,100,0,0,Transformed 000 Genus,Geocapromys,thoracatus,Geocapromys,thoracatus,Geocapromys,thoracatus,Geocapromys,thoracatus
4439,Heteropsomys_insulans,Rodentia,Echimyidae,Heteropsomys,insulans,EX,t,f,f,f,Reported,930,Reported,Occurs only on isolated islands,96,1,3,Imputed 000 Species,Heteropsomys,insulans,Heteropsomys,insulans,Heteropsomys,insulans,Heteropsomys,insulans
4440,Hexolobodon_phenax,Rodentia,Echimyidae,Hexolobodon,phenax,EX,t,f,f,f,Reported,3160,Reported,Occurs only on isolated islands,93,6,1,Imputed 000 Species,Hexolobodon,phenax,Hexolobodon,phenax,Hexolobodon,phenax,Hexolobodon,phenax
4441,HexolobodontinaeGen_spA,Rodentia,Echimyidae,HexolobodontinaeGen,spA,EP,t,f,f,f,Imputed,1462,Imputed,Occurs only on isolated islands,93,5,2,Imputed 000 Species,HexolobodontinaeGen_NOW,Sp_NOW,HexolobodontinaeGen_NOW,Sp_NOW,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted
4442,Hoplomys_gymnurus,Rodentia,Echimyidae,Hoplomys,gymnurus,LC,t,f,f,f,Reported,240,Reported,Occurs on mainland,70,0,30,Reported 000 Species,Hoplomys,gymnurus,Hoplomys,gymnurus,Hoplomys,gymnurus,Hoplomys,gymnurus
4443,Isolobodon_montanus,Rodentia,Echimyidae,Isolobodon,montanus,EX,t,f,f,f,Reported,1520,Reported,Occurs only on isolated islands,93,5,2,Imputed 000 Species,Isolobodon,montanus,Isolobodon,montanus,Isolobodon,montanus,Isolobodon,montanus
4444,Isolobodon_portoricensis,Rodentia,Echimyidae,Isolobodon,portoricensis,EX,t,f,f,f,Reported,1040,Reported,Occurs only on isolated islands,93,5,2,Imputed 000 Species,Isolobodon,portoricensis,Isolobodon,portoricensis,Isolobodon,portoricensis,Isolobodon,portoricensis
4445,Isothrix_barbarabrownae,Rodentia,Echimyidae,Isothrix,barbarabrownae,DD,t,f,f,f,Imputed,130,Estimated based on equation from skull length,Occurs on mainland,93,0,7,Imputed 000 Species,Isothrix,barbarabrownae,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,Isothrix,barbarabrownae
4446,Isothrix_bistriata,Rodentia,Echimyidae,Isothrix,bistriata,LC,t,f,f,f,Reported,445,Reported,Occurs on mainland,93,1,6,Imputed 000 Species,Isothrix,bistriata,Isothrix,bistriata,Isothrix,bistriata,Isothrix,bistriata
4447,Isothrix_negrensis,Rodentia,Echimyidae,Isothrix,negrensis,LC,t,f,f,f,Reported,468,Assumed isometric based on skull size,Occurs on mainland,93,1,6,Imputed 000 Species,Isothrix,negrensis,Isothrix,negrensis,Isothrix,negrensis,Isothrix,negrensis
4448,Isothrix_orinoci,Rodentia,Echimyidae,Isothrix,orinoci,DD,t,f,f,f,Imputed,324,Imputed,Occurs on mainland,93,1,6,Imputed 000 Species,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,000 Species not accepted,Isothrix,orinoci
4449,Isothrix_pagurus,Rodentia,Echimyidae,Isothrix,pagurus,LC,t,f,f,f,Reported,210,Reported,Occurs on mainland,93,0,7,Imputed 000 Species,Isothrix,pagurus,Isothrix,pagurus,Isothrix,pagurus,Isothrix,pagurus
4450,Isothrix_sinnamariensis,Rodentia,Echimyidae,Isothrix,sinnamariensis,LC,t,f,f,f,Reported,260,Reported,Occurs on mainland,93,0,7,Imputed 000 Species,Isothrix,sinnamariensis,Isothrix,sinnamariensis,Isothrix,sinnamariensis,Isothrix,sinnamariensis
4451,Kannabateomys_amblyonyx,Rodentia,Echimyidae,Kannabateomys,amblyonyx,LC,t,f,f,f,Reported,600,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Kannabateomys,amblyonyx,Kannabateomys,amblyonyx,Kannabateomys,amblyonyx,Kannabateomys,amblyonyx
4452,Lonchothrix_emiliae,Rodentia,Echimyidae,Lonchothrix,emiliae,LC,t,f,f,f,Reported,138,Reported,Occurs on mainland,90,0,10,Estimated Expert Species,Lonchothrix,emiliae,Lonchothrix,emiliae,Lonchothrix,emiliae,Lonchothrix,emiliae
4453,Makalata_didelphoides,Rodentia,Echimyidae,Makalata,didelphoides,LC,t,f,f,f,Reported,400,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Makalata,didelphoides,Makalata,didelphoides,Makalata,didelphoides,Makalata,didelphoides
4454,Makalata_macrura,Rodentia,Echimyidae,Makalata,macrura,LC,t,f,f,f,Reported,439,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Makalata,macrura,Makalata,macrura,Makalata,macrura,Makalata,macrura
4455,Makalata_obscura,Rodentia,Echimyidae,Makalata,obscura,DD,t,f,f,f,Reported,108,Reported,Occurs on mainland,98,0,2,Imputed 000 Species,Makalata,obscura,Makalata,obscura,Makalata,obscura,Makalata,obscura
4456,Mesocapromys_angelcabrerai,Rodentia,Echimyidae,Mesocapromys,angelcabrerai,EN,t,f,f,f,Reported,483,Reported,Occurs only on isolated islands,100,0,0,Estimated Expert Species,Mesocapromys,angelcabrerai,Mesocapromys,angelcabrerai,Mesocapromys,angelcabrerai,Mesocapromys,angelcabrerai
4457,Mesocapromys_auritus,Rodentia,Echimyidae,Mesocapromys,auritus,EN,t,f,f,f,Reported,820,Reported,Occurs only on isolated islands,100,0,0,Estimated Expert Species,Mesocapromys,auritus,Mesocapromys,auritus,Mesocapromys,auritus,Mesocapromys,auritus
4458,Mesocapromys_nanus,Rodentia,Echimyidae,Mesocapromys,nanus,CR,t,f,f,f,Reported,415,Assumed isometric based on bone size,Occurs only on isolated islands,93,6,1,Imputed 000 Species,Mesocapromys,nanus,Mesocapromys,nanus,Mesocapromys,nanus,Mesocapromys,nanus
4459,Mesocapromys_sanfelipensis,Rodentia,Echimyidae,Mesocapromys,sanfelipensis,CR,t,f,f,f,Reported,550,Reported,Occurs only on isolated islands,93,6,1,Imputed 000 Species,Mesocapromys,sanfelipensis,Mesocapromys,sanfelipensis,Mesocapromys,sanfelipensis,Mesocapromys,sanfelipensis
4460,Mesomys_hispidus,Rodentia,Echimyidae,Mesomys,hispidus,LC,t,f,f,f,Reported,175,Reported,Occurs on mainland,50,0,50,Estimated Expert Species,Mesomys,hispidus,Mesomys,hispidus,Mesomys,hispidus,Mesomys,hispidus
4461,Mesomys_leniceps,Rodentia,Echimyidae,Mesomys,leniceps,DD,t,f,f,f,Reported,108,Reported,Occurs on mainland,80,0,20,Imputed 000 Species,Mesomys,leniceps,Mesomys,leniceps,Mesomys,leniceps,Mesomys,leniceps
4462,Mesomys_occultus,Rodentia,Echimyidae,Mesomys,occultus,LC,t,f,f,f,Reported,147,Assumed isometric based on head-body length,Occurs on mainland,80,0,20,Imputed 000 Species,Mesomys,occultus,Mesomys,occultus,Mesomys,occultus,Mesomys,occultus
4463,Mesomys_stimulax,Rodentia,Echimyidae,Mesomys,stimulax,LC,t,f,f,f,Reported,139,Reported,Occurs on mainland,83,0,17,Imputed 000 Species,Mesomys,stimulax,Mesomys,stimulax,Mesomys,stimulax,Mesomys,stimulax
